PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
3405,ROBBINS & MEYERS 15 TON BRIDGE CRANE HIGH BAY EAST END.  SERIAL # 36431 FA1,2016,11,0,0,0,,125,125
3405,ROBBINS & MEYERS 15 TON BRIDGE CRANE HIGH BAY WEST END. SERIAL # 34631 FA2,2016,4,0,0,0,,125,125
3405,ROBBINS & MEYERS 15 TON BRIDGE CRANE HIGH BAY WEST END. SERIAL # 34631 FA2,2016,11,0,0,0,,125,125
3405,R & M 5 TON CRANE HIGH BAY EAST,2016,12,0,0,0,,125,125
3405,ROBBINS & MEYERS 5 TON BRIDGE CRANE NORTH BAY WEST END.  SERIAL # 32006 DB1,2016,4,0,0,0,,125,125
3405,ROBBINS & MEYERS 5 TON BRIDGE CRANE NORTH BAY WEST END.  SERIAL # 32006 DB1,2016,11,0,0,0,,125,125
3405,ROBBINS & MYERS 5 TON BRIDGE CRANE NORTH BAY EAST END. SERIAL # 32006 DB2,2016,4,0,0,0,,125,125
3405,ROBBINS & MYERS 5 TON BRIDGE CRANE NORTH BAY EAST END. SERIAL # 32006 DB2,2016,11,0,0,0,,125,125
3405,"ROBBINS & MYERS 5T CRANE, NO. HI BAY E. END. S/N 286 10 NJ 1.",2016,9,0,0,0,,125,125
3405,"ROBBINS & MYERS 15T CRANE, NO. HIGH BAY WEST END, S/N 86101 NJ 1.",2016,3,0,0,0,,125,125
3405,"ROBBINS & MYERS 15T CRANE, NO. HIGH BAY WEST END, S/N 86101 NJ 1.",2016,9,0,0,0,,125,125
3405,"ROBBINS & MYERS 15 T CRANE, NO. HIGH BAY WEST END. S/N 86101 NJ 2.",2016,3,0,0,0,,125,125
3405,"ROBBINS & MYERS 15 T CRANE, NO. HIGH BAY WEST END. S/N 86101 NJ 2.",2016,9,0,0,0,,125,125
3405,YALE 3 T BRIDGE-EXISTING YALE TROLLEY/ EXIST.YALE HOIST /        (SOUTH EAST),2016,8,0,0,0,,125,125
3405,BUDGET 1/2T EAST OF 5009,2016,11,0,0,0,,125,125
3405,"BUDGET, 1/2T W/5009",2016,11,0,0,0,,125,125
3405,"COFFING, 2T W/5205 EAST",2016,7,0,0,0,,125,125
3405,"COFFING, 2T W/5205 EAST",2016,12,0,0,0,,125,125
3405,"COFFING, 2T W/5205 WEST",2016,7,0,0,0,,125,125
3405,"COFFING, 2T W/5205 WEST",2016,12,0,0,0,,125,125
3405,"BUDGET, 1T JIB BEAM",2016,12,0,0,0,,125,125
3405,"COFFING, 1/2T JIB BEAM",2016,12,0,0,0,,125,125
3405,"BUDGET, 1/2T JIB  SOUTH BAY SW END",2016,12,0,0,0,,125,125
3405,"COFFING, 1/2T JIB BEAM",2016,12,0,0,0,,125,125
3405,"COFFING, 1/2T JIB BEAM",2016,12,0,0,0,,125,125
27402,"COMBILIFT 5500 LB CAP MDL C5000 32"" FORK S/N 5357, 234"" LIFT W/AUX CARRIAGE",2016,12,0,0,0,,125.38,125.38
27402,HYSTER FORKLIFT 6900 LB CAP S/N C004D07991F,2016,2,0,0,0,,125.38,125.38
4700,"ACCUWEIGH 20,000 LB CAP SCALE   CTL",2016,2,0,0,0,,126.04,126.04
4700,"ACCUWEIGH 20,000 LB CAP SCALE   CTL",2016,8,0,0,0,,126.04,126.04
4700,"ACCUWEIGH 20,000 LB CAP SCALE   CTL",2016,11,0,0,0,,126.04,126.04
4700,"WEIGHTRONIC 40,000 LB CAP SCALE    CTL",2016,2,0,0,0,,126.04,126.04
4700,"WEIGHTRONIC 40,000 LB CAP SCALE    CTL",2016,8,0,0,0,,126.04,126.04
4700,"WEIGHTRONIC 40,000 LB CAP SCALE    CTL",2016,11,0,0,0,,126.04,126.04
4700,"CRANE SCALE-50,000 LB  S/N 40078-66866 MODEL # 500892-0034",2016,2,0,0,0,,126.04,126.04
4700,"CRANE SCALE-50,000 LB  S/N 40078-66866 MODEL # 500892-0034",2016,8,0,0,0,,126.04,126.04
4700,"CRANE SCALE-50,000 LB  S/N 40078-66866 MODEL # 500892-0034",2016,11,0,0,0,,126.04,126.04
27402,TENNANT SWEEPER MDL S30 2009 S/N1761 M05079,2016,6,0,0,0,,127.02,127.02
27402,TENNANT SWEEPER MDL S30 2009 S/N1761 M05079,2016,7,0,0,0,,127.02,127.02
27402,TENNANT SWEEPER MDL S30 2009 S/N1761 M05079,2016,12,0,0,0,,127.02,127.02
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2016,6,0,0,0,,127.02,127.02
27402,"COMBILIFT 5500 LB CAP MDL C5000 32"" FORK S/N 5357, 234"" LIFT W/AUX CARRIAGE",2016,8,0,0,0,,127.02,127.02
27402,"GENIE 2002 BOOM LIFT MDL Z-45/25 S/N 20065, HRS 1269, M04402",2016,6,0,0,0,,127.02,127.02
27402,"GENIE 2002 BOOM LIFT MDL Z-45/25 S/N 20065, HRS 1269, M04402",2016,7,0,0,0,,127.02,127.02
27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2016,5,0,0,0,,127.02,127.02
27402,"COMBI-LIFT SIDELOADER 2008, 14000 LB CAP S/N 13108, P.O. M02816",2016,9,0,0,0,,127.02,127.02
27402,"HYSTER 2001, 15500 LB CAP MDL S155XL S/NB024D04177Y, M07351, 3100 HRS",2016,8,0,0,0,,127.14,127.14
3200,HARLAN MODEL HTAG50/GHTK S/N 9014,2016,9,0,0,0,,127.14,127.14
3200,YALE FORKLIFT MODEL GLC060VX S/N: A910V13376F 6000 LB CAP,2016,11,0,0,0,,127.14,127.14
3317,"1973 HYSTER DIESEL, H150F, D6D 2048,  TIRE SIZE - 825-15.",2016,7,0,0,0,,127.14,127.14
3317,"1973 HYSTER DIESEL, H150F, D6D 2048,  TIRE SIZE - 825-15.",2016,9,0,0,0,,127.14,127.14
3317,"1973 HYSTER DIESEL, H150F, D6D 2048,  TIRE SIZE - 825-15.",2016,12,0,0,0,,127.14,127.14
3317,HYSTER 1999 S155XL FORKLIFT 15000 LB CAP VIN # B024D05805W,2016,8,0,0,0,,127.14,127.14
3317,"HYSTER MOD. #H225H, 22,500# S/N C007PO 1699X 10 X 20 DRIVE/STEER TIRES",2016,7,0,0,0,,127.14,127.14
3317,"HYSTER MOD. #H225H, 22,500# S/N C007PO 1699X 10 X 20 DRIVE/STEER TIRES",2016,9,0,0,0,,127.14,127.14
3317,"HYSTER MOD. #H225H, 22,500# S/N C007PO 1699X 10 X 20 DRIVE/STEER TIRES",2016,12,0,0,0,,127.14,127.14
628,1987 CHEV ASTRO VAN LIC # 893-YBP VIN  #1GNDM15Z9HB254574,2016,8,0,0,0,,127.14,127.14
628,"FORD RANGER 2003, VIN# 1FTYR10DX3PB51909 LIC# B28201H",2016,7,0,0,0,,127.14,127.14
628,GOLF CARTS AT 628 S. HANFORD,2016,7,0,0,0,,127.14,127.14
628,"GENI SCISSOR LIFT MDL GS-3246 2004, S/NGS4604-50719 32' LIFT 700 LB. CAP.",2016,6,0,0,0,,127.14,127.14
628,"GENI SCISSOR LIFT MDL GS-3246 2004, S/NGS4604-50719 32' LIFT 700 LB. CAP.",2016,7,0,0,0,,127.14,127.14
628,"GENI SCISSOR LIFT MDL GS-3246 2004, S/NGS4604-50719 32' LIFT 700 LB. CAP.",2016,8,0,0,0,,127.14,127.14
628,"GENI SCISSOR LIFT MDL GS-3246 2004, S/NGS4604-50719 32' LIFT 700 LB. CAP.",2016,9,0,0,0,,127.14,127.14
3405,"TOWMOTOR 46SG-401000. 4000#. TIRE SIZE: 18X7X12 DRIVE, 16 1/4X5X11 1/4 STEER",2016,5,0,0,0,,127.14,127.14
3405,1984 HYSTER H80-C 8000# LPG S/N C5D- 23820E,2016,8,0,0,0,,127.14,127.14
4700,TENNANT SWEEPER MDL MM159 S/N 186-7749,2016,5,0,0,0,,127.14,127.14
4700,TENNANT SWEEPER MDL MM159 S/N 186-7749,2016,6,0,0,0,,127.14,127.14
4700,TENNANT SWEEPER MDL MM159 S/N 186-7749,2016,7,0,0,0,,127.14,127.14
4700,TENNANT SWEEPER MDL MM159 S/N 186-7749,2016,8,0,0,0,,127.14,127.14
4700,TENNANT SWEEPER MDL MM159 S/N 186-7749,2016,9,0,0,0,,127.14,127.14
4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62045 M105744",2016,12,0,0,0,,127.14,127.14
4700,"SILENT LIFT HOIST S/N 17023 MOD# FKS 15 RATING 11/65  30,000 LB",2016,8,0,0,0,,127.14,127.14
4700,JLG 60' BOOM LIFT,2016,7,0,0,0,,127.14,127.14
4700,"HYSTER S150A 15,000 LB CAP FORKLIFT S/NA024D3784Y",2016,12,0,0,0,,127.14,127.14
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2016,10,0,0,0,,128.65,128.65
27402,"PETERBUILT 378, 2006, 80,000 GVW, MO5898 VIN 1XPFD49X86D643847, LIC. # B75616P",2016,10,0,0,0,,128.65,128.65
27402,1998 INTERNATIONAL LIC # B21675T VIN # 1HSHBAHN2XH624680 M11877,2016,10,0,0,0,,128.66,128.66
27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2016,10,0,0,0,,128.66,128.66
3200,HARRINGTON 1 TON HOIST 11-1-06,2016,2,0,0,0,,130,130
3200,HARRINGTON 1 TON AIR HOIST AND TROLLEY,2016,2,0,0,0,,130,130
3317,"COMBI-LIFT 10000 LB CAP SIDELOADER S/N 13109, M02816",2016,1,0,0,0,0,131.48,131.48
628,GOLF CARTS AT 628 S. HANFORD,2016,2,0,0,0,,132.54,132.54
3200,SURFACE FINISH COMPARATOR SET  (30 PCS) FLEXBAR MACH. CO. MODEL 16008,2016,11,0,0,0,,133,133
2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2016,6,0,0,0,,133.48,133.48
2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2016,8,0,0,0,,133.48,133.48
27402,"TRAILER 32', LIC # 4450MY, TIRE 11.00 X 24.5, TRLR WT. 6580 LBS.",2016,2,0,0,0,,133.48,133.48
27402,"WABAS 102"" X 48"" F.B. TRAILER LIC#8623TX VIN #1JJF482W7XS581033 FOR SAFEBOAT",2016,12,0,0,0,,133.48,133.48
27402,"BUSBY 32' X 102"" FB TRAILER LIC #4051SC",2016,8,0,0,0,,133.48,133.48
27402,"UTILITY 40' LIC #8851 UG VIN 7L47650002 60,000 TR WT 8500, PAY LD 51,5000",2016,2,0,0,0,,133.48,133.48
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2016,2,0,0,0,,133.48,133.48
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2016,6,0,0,0,,133.48,133.48
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2016,12,0,0,0,,133.48,133.48
27402,"COMET 48' X 102"" CURTAIN TRAILER 1993 VIN #1C0F48022PS039557 LIC #4741TL",2016,7,0,0,0,,133.48,133.48
27402,"1995 FOUNTAINE 48""X102"" FLAT BED TRAILER VIN #13N1482CS1568774 LIC # 8691-TM",2016,3,0,0,0,,133.48,133.48
27402,"1995 FOUNTAINE 48""X102"" FLAT BED TRAILER VIN #13N1482CS1568774 LIC # 8691-TM",2016,6,0,0,0,,133.48,133.48
27402,"1995 FOUNTAINE 48""X102"" FLAT BED TRAILER VIN #13N1482CS1568774 LIC # 8691-TM",2016,8,0,0,0,,133.48,133.48
27402,"1995 FOUNTAINE 48""X102"" FLAT BED TRAILER VIN #13N1482CS1568774 LIC # 8691-TM",2016,12,0,0,0,,133.48,133.48
27402,FRUEHAUF FLATBED TRAILER 27' VIN 1H4P02816GJ020201,2016,2,0,0,0,,133.48,133.48
27402,FRUEHAUF FLATBED TRAILER 27' VIN 1H4P02816GJ020201,2016,6,0,0,0,,133.48,133.48
27402,FRUEHAUF FLATBED TRAILER 27' VIN 1H4P02816GJ020201,2016,8,0,0,0,,133.48,133.48
27402,FRUEHAUF FLATBED TRAILER 27' VIN 1H4P02816GJ020201,2016,12,0,0,0,,133.48,133.48
27402,32 FT INSIDE FRAME FLATBED SEMI-TRAILER MODEL FS2C S/N 1UYFS2326NC707401,2016,6,0,0,0,,133.48,133.48
27402,32 FT INSIDE FRAME FLATBED SEMI-TRAILER MODEL FS2C S/N 1UYFS2326NC707401,2016,12,0,0,0,,133.48,133.48
27402,"FRUEHAUF 32' PLATFORM TRAILER LIC # 4179NZ, VIN 1JJF322F525791154",2016,2,0,0,0,,133.48,133.48
27402,"FRUEHAUF 32' PLATFORM TRAILER LIC # 4179NZ, VIN 1JJF322F525791154",2016,5,0,0,0,,133.48,133.48
27402,"FRUEHAUF 32' PLATFORM TRAILER LIC # 4179NZ, VIN 1JJF322F525791154",2016,12,0,0,0,,133.48,133.48
27402,"GREAT DANE TRAILER 45' X 96"" LIC# 46159V VIN# 1GRDM9020MM054804 1991",2016,3,0,0,0,,133.48,133.48
27402,"UTILITY 45' X 102 "" CURTAIN VAN M104536 1UYFS2462EA178302",2016,6,0,0,0,,133.48,133.48
27402,"UTILITY 45' X 102 "" CURTAIN VAN M104536 1UYFS2462EA178302",2016,8,0,0,0,,133.48,133.48
27402,1HTSDAAN8XH651646 LIC. C39159D,2016,7,0,0,0,,133.48,133.48
2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2016,3,0,0,0,,133.6,133.6
3200,WELDER (PLASMA) ACW SPECIAL,2016,9,0,0,0,,134.68,134.68
2958,MODEL H50XL FORKLIFT - S/NA177B25488J WEIGHT: 8770 - 5000 LB CAP.,2016,1,0,0,0,0,136.73,136.73
3200,HARLAN MODEL HTAG50/GHTK S/N 9014,2016,1,0,0,0,0,136.73,136.73
3317,"COMBI-LIFT 10000 LB CAP SIDELOADER S/N 13109, M02816",2016,8,0,0,0,,136.73,136.73
3405,1984 HYSTER H80-C 8000# LPG S/N C5D- 23820E,2016,1,0,0,0,0,136.73,136.73
3200,YALE FORKLIFT MODEL GLC060VX S/N: A910V13376F 6000 LB CAP,2016,3,0,0,0,,137,137
4700,JLG 60' BOOM LIFT,2016,4,0,0,0,,137,137
3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2016,7,0,0,0,,139.95,139.95
2440,"2440 SE RAYMOND, PORTLAND, OR. OFFICE &  WAREHOUSE.",2016,3,0,0,0,,140.13,140.13
27402,VIN# 1HSHXAHRX6J248984,2016,2,0,0,0,,140.18,140.18
27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2016,5,0,0,0,,141.8,141.8
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-1",2016,5,0,0,0,,141.8,141.8
628,10 YR CYCLE AS PER JOHN OLSON,2016,4,0,0,0,,143,143
2958,"SHOP FOX 8"" TABLE SAW S/N 740443 MDL W1677",2016,8,0,0,0,,143.9,143.9
27402,KONECRANES 5 TON CRANE S/N A35810,2016,1,0,0,0,0,145.56,145.56
27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2016,8,0,0,0,,146.15,146.15
628,"FORD RANGER 2003, VIN# 1FTYR10DX3PB51909 LIC# B28201H",2016,9,0,0,0,,146.86,146.86
3200,YALE FORKLIFT MODEL GLC060VX S/N: A910V13376F 6000 LB CAP,2016,5,0,0,0,,147.04,147.04
2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2016,10,0,0,0,,147.26,147.26
3405,"KOMATSU 2000, 4670 LB. CAP FORKLIFT S/N515402A, MDL FG2STLP-12",2016,9,0,0,0,,147.85,147.85
3405,"EXTECH IR THERMOMETER W/TYPE K INPUT MDL 42570 S/N Z192183, MO7816",2016,11,0,0,0,,150,150
3317,"96"" X 16 FT FLATBED DOUBLE AXLE (BRAKES) GARLAND CUSTOM/BATTERY & BREAK AWAY SWI",2016,9,0,0,0,,150.69,150.69
3405,ALL HYD. GAUGES.  VARIOUS LOCATIONS,2016,5,0,0,0,,151.42,151.42
3200,FORD RANGER XL 2004 1FTYR1OU44PB22116,2016,7,0,0,0,,153.11,153.11
3200,FORD RANGER XL 2004 1FTYR1OU44PB22116,2016,9,0,0,0,,153.44,153.44
3317,"COMBI-LIFT 10000 LB CAP SIDELOADER S/N 13109, M02816",2016,5,0,0,0,,153.57,153.57
3317,HYSTER 1999 S155XL FORKLIFT 15000 LB CAP VIN # B024D05805W,2016,5,0,0,0,,153.71,153.71
27402,GENERAL BAR CODE SUPPORT FOR 27402,2016,3,0,0,0,,154.22,154.22
27402,DOALL HORIZONTAL BAND SAW SS#155-62660,2016,2,0,0,0,,154.42,154.42
3200,"CFM NILFISK ADVANCE, MDL 137/60A S/N04AG961",2016,6,8,0,154.8,,0,154.8
27402,VIN#1FV6HLAAXXHB76519 1999 FREIGHTLINER,2016,10,0,0,0,,154.97,154.97
3405,"HASSLEHOLMS MEKANISKA AB OA1818  3"" X 3"" X 5/16""",2016,2,0,0,0,,156.53,156.53
3200,HARLAN MODEL HTAG50/GHTK S/N 9014,2016,4,0,0,0,,156.97,156.97
27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2016,1,0,0,0,0,157.05,157.05
2958,1985 HYSTER CHALLENGER MOD# H50/60XL TRUCK 6K CAP. S/N 177B08951F,2016,8,0,0,0,,157.22,157.22
628,"CAT FORKLIFT MDL T30D, S/N 56B4665 3000 LB. CAP. 183"" LIFT",2016,8,0,0,0,,157.22,157.22
628,"GENI SCISSOR LIFT MDL GS-3246 2004, S/NGS4604-50719 32' LIFT 700 LB. CAP.",2016,5,0,0,0,,157.82,157.82
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2016,8,0,0,0,,158.55,158.55
27402,"CINCINNATI MOD# 2CC12, 1/4"" X 12' S/N 43941  W/ACCESSORIES",2016,9,0,0,0,,158.78,158.78
27402,"12' CINCINNATI HYDRAULIC SHEAR, MDL 750HS-12, S,N 054498, M05452",2016,9,0,0,0,,158.78,158.78
27402,AMADA BAND SAW HA400W S/N 45650215,2016,9,0,0,0,,158.78,158.78
27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2016,9,0,0,0,,158.78,158.78
27402,"BUSBY 32' X 102"" FB TRAILER LIC #4051SC",2016,2,0,0,0,,160.18,160.18
27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2016,3,0,0,0,,162.06,162.06
3317,"HYSTER S80XLBCS 8000 LB CAP FORKLIFT S/N D004D01626T, 1996, M03682",2016,5,0,0,0,,163.18,163.18
3405,"1982 CHEV FLAT BED, 1 TON, L/N B31649L",2016,7,0,0,0,,164.01,164.01
3200,HYCLE GRINDERS,2016,6,0,0,0,,164.4,164.4
3200,HYSTER 1997 S50XM 5000 LB CAP FORKLIFT S/N 187VO5505U,2016,6,8.75,0,164.99,,0,164.99
3200,UNITED TRACTOR MOD# G-40-C S/N 10329 CAP: 4000 LBS 1971 ,2016,9,0,0,0,,165.19,165.19
27402,"COMBI-LIFT 2007 MDL CL20100LA55 10000 LB CAP S/N 7981, 3 STAGE MAST.",2016,5,0,0,0,,165.79,165.79
3200,FORD RANGER XL 2004 1FTYR1OU44PB22116,2016,3,0,0,0,,167.14,167.14
27402,FRUEHAUF FLATBED TRAILER 27' VIN 1H4P02816GJ020201,2016,3,0,0,0,,167.76,167.76
27402,"HYSTER 2004, 14100 LB CAP MDL S155XL S/N C024V01553B, M03568",2016,7,0,0,0,,168.68,168.68
27402,"SWIFT TOOL - THOMAS MODEL 25 NON-FERROUS CIRCULAR COLD SAW, 15 3/4"" BLADE.",2016,4,0,0,0,,169.2,169.2
3200,ZEKS HEATSINK TRUE CYCLING AIR DRYER MDL400HSGA400,2016,8,0,0,0,,169.67,169.67
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2016,1,8.93,0,169.85,0,0,169.85
27402,"DORSEY 48' X 102"" CURTAIN VAN 1994 VIN #1DTP80120RP033650 LIC# 4739TL",2016,1,0,0,0,0,169.89,169.89
3200,HARRINGTON 1 TON HOIST 11-1-06,2016,1,0,0,0,0,170,170
3405,EXTECH DIGITAL LIGHT METER MDL 401025 S/N Q032815,2016,9,0,0,0,,170,170
2958,MODEL H50XL FORKLIFT - S/NA177B25488J WEIGHT: 8770 - 5000 LB CAP.,2016,10,0,0,0,,170.98,170.98
4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62680 M105744",2016,10,0,0,0,,170.98,170.98
3200,HYSTER 1997 S50XM 5000 LB CAP FORKLIFT S/N 187VO5505U,2016,1,9.02,0,171,0,0,171
3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2016,4,9,0,172.29,,0,172.29
3317,"COMBI-LIFT 10000 LB CAP SIDELOADER S/N 13109, M02816",2016,11,0,0,0,,173,173
27402,"BUSBY 32' X 102"" FB TRAILER LIC #4051SC",2016,12,0,0,0,,173.52,173.52
3200,LAGUNA S/N 1254 SERIES 2,2016,7,0,0,0,,173.92,173.92
3200,YALE FORKLIFT MODEL GLC060VX S/N: A910V14469G 6000 LB CAP.,2016,5,0,0,0,,174.99,174.99
628,"CAT FORKLIFT MDL T30D, S/N 56B4665 3000 LB. CAP. 183"" LIFT",2016,5,0,0,0,,174.99,174.99
4700,"10 TON, WEST BAY, NORTH CRANE SHIPPING ISLE",2016,3,0,0,0,,175,175
4700,"10 TON, WEST BAY, SOUTH CRANE SHIPPING ISLE",2016,3,0,0,0,,175,175
4700,"15 TON, EAST BAY, NORTH CRANE RECEIVING ISLE",2016,3,0,0,0,,175,175
4700,"25 TON, EAST BAY, SOUTH CRANE RECEIVING ISLE",2016,3,0,0,0,,175,175
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2016,12,9.22,0,175.44,,0,175.44
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2016,12,0,0,0,,175.75,175.75
27402,"HYSTER 2004 5000 LB CAP MDL S50XM S/N 7187V31061B, MO6302",2016,6,0,0,0,,175.75,175.75
3405,"TOWMOTOR 46SG-401000. 4000#. TIRE SIZE: 18X7X12 DRIVE, 16 1/4X5X11 1/4 STEER",2016,8,0,0,0,,177.55,177.55
27402,"HYSTER 2004 5000 LB CAP MDL S50XM S/N 7187V31061B, MO6302",2016,7,0,0,0,,177.77,177.77
3200,"KOMATSU 2000, 4670 LB CAP FORKLIFT S/N508586A MDL FG25ST-12H",2016,10,9.48,0,178.82,,0,178.82
3200,"KOMATSU 2000, 4670 LB CAP FORKLIFT S/N508586A MDL FG25ST-12H",2016,11,9.5,0,178.98,,0,178.98
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2016,2,9.48,0,179.44,,0,179.44
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2016,4,9.41,0,179.73,,0,179.73
3405,"ZEKS HEATSINK TRUE-CYCLING AIR DRYER MDL.400HSGA400, S/N 273119",2016,11,0,0,0,,180.67,180.67
27402,DEMAG 5 TON CRANE S/N 5213,2016,3,0,0,0,,180.68,180.68
3200,"SIOUX STEAM-FLO GENERATOR MODEL SF11 S/N 1605003 M121359, REPLACES 5828",2016,6,0,0,0,,180.75,180.75
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2016,10,9.61,0,180.84,,0,180.84
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2016,4,9.46,0,180.86,,0,180.86
4700,"SHEET LIFTER  20,000 LB CAPACITY 96"" MAX. SHEET WIDTH  MFG DATE 1997",2016,10,0,0,0,,181.13,181.13
628,"STARRETT END MEASURING RODS (STANDARD) S/N 234B-2"",3"",4"",5"",6"",7"",8"",10"",12""",2016,4,0,0,0,,181.5,181.5
3405,"ZEKS HEATSINK TRUE-CYCLING AIR DRYER MDL.400HSGA400, S/N 273119",2016,6,0,0,0,,182.67,182.67
3200,HYSTER 1997 S50XM 5000 LB CAP FORKLIFT S/N 187VO5505U,2016,4,9.61,0,184.21,,0,184.21
3405,"COFFING, 1/2T JIB BEAM",2016,2,0,0,0,,184.86,184.86
3200,X-RITE  0 TO 4.0,2016,3,0,0,0,,185.6,185.6
3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2016,10,9.86,0,186.36,,0,186.36
3200,"KOMATSU 2000, 4670 LB CAP FORKLIFT S/N508586A MDL FG25ST-12H",2016,12,9.79,0,186.46,,0,186.46
3317,"COMBI-LIFT 10000 LB CAP SIDELOADER S/N 13109, M02816",2016,9,0,0,0,,186.63,186.63
27402,TENNANT SWEEPER MDL S30 2009 S/N1761 M05079,2016,4,0,0,0,,187.79,187.79
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2016,12,9.85,0,187.8,,0,187.8
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2016,9,10,0,188.4,,0,188.4
3200,YALE FORKLIFT MODEL GLC060VX S/N: A910V14469G 6000 LB CAP.,2016,8,0,0,0,,190,190
3200,HARLAN MODEL HTAG50/GHTK S/N 9014,2016,7,0,0,0,,190.31,190.31
2958,"SHOP FOX 8"" TABLE SAW S/N 740443 MDL W1677",2016,9,0,0,0,,191.21,191.21
3200,PH CONTROL SYSTEM AT 3200,2016,5,0,0,0,,192,192
3200,"DIESEL HYSTER MOD# H130F, S/N D6D2781T 17,800#",2016,7,0,0,0,,192.53,192.53
3200,HYSTER 1997 S50XM 5000 LB CAP FORKLIFT S/N 187VO5505U,2016,9,10.25,0,193.13,,0,193.13
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2016,3,10.25,0,193.13,,0,193.13
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2016,6,10.25,0,193.13,,0,193.13
3317,ACCO POWER UNIT FOR MULTI PAD VACU LIFT,2016,3,0,0,0,,193.84,193.84
27402,AMADA BAND SAW HA400W S/N 45650215,2016,2,0,0,0,,194.98,194.98
3200,LIBURDI DIMETRICS 20' SPLICER S/NVCA004,2016,3,0,0,0,,195.03,195.03
27402,32 FT INSIDE FRAME FLATBED SEMI-TRAILER MODEL FS2C S/N 1UYFS2326NC707401,2016,4,0,0,0,,196.79,196.79
27402,1998 INTERNATIONAL LIC # B21675T VIN # 1HSHBAHN2XH624680 M11877,2016,12,0,0,0,,199.55,199.55
3405,AIRCO 350 AMP DC S/N RH706016 PORTABLE,2016,3,0,0,0,,199.89,199.89
3200,"SCHIESS 39"" BORING MILL MODEL 13EK105, S/N 92490",2016,4,0,0,0,,202,202
3200,"HYSTER 7300 LB CAP FORKLIFT, S80XLBCS S/N D004V09874S M00674",2016,8,10.75,0,202.47,,0,202.47
3200,HYSTER FORKLIFT MODEL S50FT S/N: F187V13134F 5000 LB CAP.,2016,8,10.75,0,202.47,,0,202.47
3200,HYSTER 1997 S50XM 5000 LB CAP FORKLIFT S/N 187VO5505U,2016,3,10.75,0,202.51,,0,202.51
3200,QUINCY AIR COMPRESSOR VARIABLE DRIVE S/N010377 MDL QNW-V-75-B,2016,4,0,0,0,,204,204
